id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
1191,정부/국회,정부_국회,금융감독원,"금감원, 미래에셋증권 ‘스페이스X 0주 배정’ 들여다본다…제재 수위 검토",금감원 미래에셋증권 스페이스x 0주 배정 들여다본다 제재 수위 검토,이지경제,이지경제,"Thu, 06 Aug 2026 05:26:45 GMT","금감원, 미래에셋증권 ‘스페이스X 0주 배정’ 들여다본다…제재 수위 검토 이지경제",https://news.google.com/rss/articles/CBMibkFVX3lxTE51UWFid0lxTDJEbk9UU1hWVE5QczdLR2ZUV2hDSFdCdjhiSUFYa216cTRFWGFGLW9QWlJxTnFqdDBSQWpMNjV3ZFlPSThZVFRhVGR2c2NnNm1uTWV4eHplcmt6cXVjSlhDR0lMUldn?oc=5,google_rss_금융감독원 when:2d,46.5,44.5,legal_regulatory_enforcement,legal_regulatory_enforcement,금감원,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:financial_authority:platform_operator_obligation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,46.5,legal_regulatory_enforcement,government:platform_obligation,global_incident:platform_regulation:financial_authority:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:financial_authority:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:financial_authority:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:financial_authority:platform_operator_obligation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
2481,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스뱅크 ""매일 5천원씩 31일간 모으는 단기 저축상품 출시""",토스뱅크 매일 5천원씩 31일간 모으는 단기 저축상품 출시,연합뉴스,연합뉴스,"Thu, 06 Aug 2026 05:07:21 GMT","토스뱅크 ""매일 5천원씩 31일간 모으는 단기 저축상품 출시"" 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5zN3hIMU5WYklmY01uRzRzTnd6X0U0RGlpdUg1VGxpczBRVEs0aVFRVEN3bS1LVGtGYnlLem1LZ2VlU0FaT1JyNUVKaVZBVFNyOV91MW9Cbm5KcDVsUVBrTdIBYEFVX3lxTE5zN3hIMU5WYklmY01uRzRzTnd6X0U0RGlpdUg1VGxpczBRVEs0aVFRVEN3bS1LVGtGYnlLem1LZ2VlU0FaT1JyNUVKaVZBVFNyOV91MW9Cbm5KcDVsUVBrTQ?oc=5,google_rss_토스 when:2d,46.5,4.0,,,토스,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,46.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스뱅크 매일 5천원씩 31일간 모으는 단기 저축상품 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스뱅크 매일 5천원씩 31일간 모으는 단기 저축상품 출시,comp_domestic_finance_commerce,,,,
2560,경쟁사/해외이슈,경쟁사_해외이슈,토스,"“31일만 버티면 연 10%”… 토스뱅크, 게임처럼 돈 모으는 적금 출시",31일만 버티면 연 10 토스뱅크 게임처럼 돈 모으는 적금 출시,스카이데일리,스카이데일리,"Thu, 06 Aug 2026 03:06:23 GMT","“31일만 버티면 연 10%”… 토스뱅크, 게임처럼 돈 모으는 적금 출시 스카이데일리",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9IV1FkMWd0Z0lLNzhveWZqbUtSdlpFSlBkaGhPbFh2aHFKNy1oZE9SWVRBY1RBMHctd3BYLUYtVGxDVWtXS1ZCdXFMMGNTZ0hUOEFIY0N5ZU04V3NK?oc=5,"google_rss_""토스"" when:2d",44.5,4.0,,,토스,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,44.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:31일만 버티면 연 10 토스뱅크 게임처럼 돈 모으는 적금 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:31일만 버티면 연 10 토스뱅크 게임처럼 돈 모으는 적금 출시,comp_domestic_finance_commerce,,,,
2466,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스뱅크, ‘키워봐요 31일 적금’ 출시",토스뱅크 키워봐요 31일 적금 출시,weekly.hankooki.com,weekly.hankooki.com,"Thu, 06 Aug 2026 22:52:11 GMT","토스뱅크, ‘키워봐요 31일 적금’ 출시 weekly.hankooki.com",https://news.google.com/rss/articles/CBMidEFVX3lxTE0ydU9BMHJDTVh6a1Z2R2Nac29uZWc3RjEycC0xX1dDRmowU0lYV2x5bWpLMTFYcGNHN0x4QWpxVmo3Y1FxMG1qQ3c5UG1Uak43T1dGbjJ2S1dhblZPUUpyNFhtQ1RkVHpuWnh5UmtILWw2RHNu0gF0QVVfeXFMTTJ1T0EwckNNWHprVnZHY1pzb25lZzdGMTJwLTFfV0NGajBTSVhXbHltaksxMVhwY0c3THhBanFWajdjUXEwbWpDdzlQbVRqTjdPV0ZuMnZLV2FuVk9RSnI0WG1DVGRUem5aeHlSa0gtbDZEc24?oc=5,google_rss_토스 when:2d,44.0,4.0,,,토스,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,44.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스뱅크 키워봐요 31일 적금 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스뱅크 키워봐요 31일 적금 출시,comp_domestic_finance_commerce,,,,
2470,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스뱅크, ‘키워봐요 31일적금’ 출시",토스뱅크 키워봐요 31일적금 출시,리버티코리아포스트,리버티코리아포스트,"Thu, 06 Aug 2026 17:04:55 GMT","토스뱅크, ‘키워봐요 31일적금’ 출시 리버티코리아포스트",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBSMVgtdHE5Z2c5X3dreGd3cjdFcGZ2clJicXZQMHVoTDJjTm1jM0J2VGVjaU9mc3JsOG02YjB4eEpkV1hfMUlhQUVuUUFnbGIxLUYzUWZsLWt4N2Y1UndTVzdGUENWdGvSAWdBVV95cUxQUjFYLXRxOWdnOV93a3hnd3I3RXBmdnJSYnF2UDB1aEwyY05tYzNCdlRlY2lPZnNybDhtNmIweHhKZFdYXzFJYUFFblFBZ2xiMS1GM1FmbC1reDdmNVJ3U1c3RlBDVnRr?oc=5,google_rss_토스 when:2d,44.0,4.0,,,토스,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,44.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스뱅크 키워봐요 31일적금 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스뱅크 키워봐요 31일적금 출시,comp_domestic_finance_commerce,,,,
2486,경쟁사/해외이슈,경쟁사_해외이슈,토스,최고 연 10% 금리…토스뱅크 '키워봐요 31일 적금' 출시,최고 연 10 금리 토스뱅크 키워봐요 31일 적금 출시,아시아경제,아시아경제,"Thu, 06 Aug 2026 06:41:10 GMT",최고 연 10% 금리…토스뱅크 '키워봐요 31일 적금' 출시 아시아경제,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA2aUdzdUNoSlp4NFVrbFZwZFh6QmVqUHVkUU5FemF6VTNFcjA5UnZYMVNWOTRMdXlUZVVlUGNRZWZEcUc3VXZ3ZUJEbGpqMnpUeE5fakp2cUpkWWtkQlpHNA?oc=5,google_rss_토스 when:2d,42.5,4.0,,,토스,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,competitor_actor_action_pass,Y,toss,42.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:최고 연 10 금리 토스뱅크 키워봐요 31일 적금 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:최고 연 10 금리 토스뱅크 키워봐요 31일 적금 출시,comp_domestic_finance_commerce,,,,
2607,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민, 서울시와 손잡고 외국인 대상 'K-배달' 알린다",배민 서울시와 손잡고 외국인 대상 k 배달 알린다,현대경제신문,현대경제신문,"Wed, 05 Aug 2026 22:52:22 GMT","배민, 서울시와 손잡고 외국인 대상 'K-배달' 알린다 현대경제신문",https://news.google.com/rss/articles/CBMia0FVX3lxTE9qNTlneWFKZm9vWkJGWTVuckNIU011dkgxZ09samNYTmw3VmQ0d1Fab2gtSjdvaFRuS0V5YWp0M1NMTmNLVW04SnRXTE9hR1JSdVRFUEMzNTBKRzJTalhiSkZkc3NtcThXRGdJ0gFrQVVfeXFMT2o1OWd5YUpmb29aQkZZNW5yQ0hTTXV2SDFnT2xqY1hObDdWZDR3UVpvaC1KN29oVG5LRXlhanQzU0xOY0tVbThKdFdMT2FHUlJ1VEVQQzM1MEpHMlNqWGJKRmRzc21xOFdEZ0k?oc=5,google_rss_배달의민족 when:2d,36.5,4.0,,,배달의민족,,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,baemin,36.5,,,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,,,,
721,정부/국회,정부_국회,방송미디어통신위원회,"'인앱결제' 과징금 앞두고 구글·애플 ""韓 앱 생태계 기여"" 강조",인앱결제 과징금 앞두고 구글 애플 앱 생태계 기여 강조,v.daum.net,v.daum.net,"Thu, 06 Aug 2026 20:41:57 GMT","'인앱결제' 과징금 앞두고 구글·애플 ""韓 앱 생태계 기여"" 강조 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5WM1Z2M21vRVJ0Y0ZQOVBQMk92RWJwNFVOdGxzYlBCeldtcnRudk0teEtCbWlJN1lFbWp4ZXFmVy1LblVRZ2NvNm9yLS1QaXM?oc=5,google_rss_방송미디어통신위원회 when:2d,27.1,-13.5,"antitrust_platform,legal_regulatory_enforcement",antitrust_inapp,"구글,애플",v43_not_government_policy,Y,,,,,platform_operator_obligation,24.0,published_today,official_action,v27:platform_enforcement:google:app_market_payment_fee,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,27.1,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_enforcement:google:app_market_payment_fee:sanction_penalty,global_incident:platform_enforcement:google:app_market_payment_fee,경쟁사_해외이슈,SELF_INCLUDED_REGULATION,platform_obligation,global_incident:platform_enforcement:google:app_market_payment_fee,카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈,4,5,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈,카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈,global_incident:platform_enforcement:google:app_market_payment_fee,platform_obligation,platform_enforcement:google:app_market_payment_fee,weak_gov_basis:no_public_actor_action_domain,,
932,정부/국회,정부_국회,공정거래위원회,"통신3사, 개인정보 유출 책임 못 피한다…불공정약관 시정",통신3사 개인정보 유출 책임 못 피한다 불공정약관 시정,뉴시스,뉴시스,"Thu, 06 Aug 2026 03:00:00 GMT","통신3사, 개인정보 유출 책임 못 피한다…불공정약관 시정 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTFBsUGNKVG5wa2NxVVlFcjBQWEZ3ZV9UdGMtWV9jbEtLdXhpRGw1QTJjOHVodUYwSFltVVl0RWxXWW1maXpISHExeFNTTG9ROHVsalFta04zTXc5VkZPMU04NmgtektKd19lajFldGt4cHN3cHIyWS04MdIBeEFVX3lxTFBsUGNKVG5wa2NxVVlFcjBQWEZ3ZV9UdGMtWV9jbEtLdXhpRGw1QTJjOHVodUYwSFltVVl0RWxXWW1maXpISHExeFNTTG9ROHVsalFta04zTXc5VkZPMU04NmgtektKd19lajFldGt4cHN3cHIyWS04MQ?oc=5,google_rss_공정거래위원회 해킹 when:2d,20.0,-13.0,"phishing_security,privacy_security_reliability",security_privacy_leak,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,telco,20.0,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
737,정부/국회,정부_국회,공정거래위원회,통신3사 ‘불공정 약관’ 시정 통보...개인정보 보호 책임 강화,통신3사 불공정 약관 시정 통보 개인정보 보호 책임 강화,M이코노미뉴스,M이코노미뉴스,"Fri, 07 Aug 2026 01:03:46 GMT",통신3사 ‘불공정 약관’ 시정 통보...개인정보 보호 책임 강화 M이코노미뉴스,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5kOUtKak9hVW44TTNkbk1lRWx1MTVnUmwzU3NWU1c1UG1uUm9BNFpTeHdRbEJ0Z3BpMWpBc1ZsX1ZBQ1VVQ0xWQ0tZaVJia1BQc3A5V2h0ejVTMjR0UjJ2aGQ2ZzRrUTA?oc=5,google_rss_공정거래위원회 when:2d,18.6,-30.0,,,,v43_not_government_policy,Y,,,,,platform_operator_obligation,24.0,published_today,direct_risk,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,telco,18.6,policy_legislation,,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
3480,산업동향,산업동향,플랫폼 산업 동향,[글로벌 콘텐츠 나우] ‘모범택시·더 글로리’도 부딪힌 태국 ‘문화적 할인’,글로벌 콘텐츠 나우 모범택시 더 글로리도 부딪힌 태국 문화적 할인,서울STV뉴스,서울STV뉴스,"Thu, 06 Aug 2026 08:03:13 GMT",[글로벌 콘텐츠 나우] ‘모범택시·더 글로리’도 부딪힌 태국 ‘문화적 할인’ 서울STV뉴스,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5QY3BNSjRnZnAxTnNERFMyUGd1TlJ4clYxRHFKUy1TaDI5ODNIVXZmal9NVUxtdW9uYW12NnB4eG5XWENyTHV3a3RWd0tCdGZzZkhFRTRPOTFvNmdsUDh4MkFsdE9Fdjg?oc=5,google_rss_플랫폼 산업 동향 when:2d,16.5,-10.0,self_pr_promo,,,v43_weak_filler_or_distant_industry;low_value:할인,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,16.5,market_power_platform,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,industry_structural_change,industry_structural_change:글로벌 콘텐츠 나우 모범택시 더 글로리도 부딪힌 태국 문화적 할인,카카오 사업환경 이해에 필요한 산업 구조 변화,3,3,3,,,로컬 보조 라벨,local_low_confidence,,,,other,,,industry_structural_change:글로벌 콘텐츠 나우 모범택시 더 글로리도 부딪힌 태국 문화적 할인,industry_structural_change,,,,
831,정부/국회,정부_국회,공정거래위원회,"통신사, 비암호화 와이파이 개인정보 유출도 책임",통신사 비암호화 와이파이 개인정보 유출도 책임,포쓰저널,포쓰저널,"Thu, 06 Aug 2026 05:15:55 GMT","통신사, 비암호화 와이파이 개인정보 유출도 책임 포쓰저널",https://news.google.com/rss/articles/CBMiZEFVX3lxTE8yQ2g3eloyNzRZcTVoQkV4SlF1R1J3bzVmSlpsTEpFSnNyX3RmQmVFUFdQM0h4SXpzbno0a0ozLVlLU3dqbjhwSkxkeFd2R3hkVGUzMTRITVptdHlsNTloMld3UHM?oc=5,google_rss_공정거래위원회 AI when:2d,16.0,-13.0,"phishing_security,privacy_security_reliability",security_privacy_leak,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,telco,16.0,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
942,정부/국회,정부_국회,공정거래위원회,통신3사 불공정 약관 시정…개인정보 유출 면책조항 없앤다,통신3사 불공정 약관 시정 개인정보 유출 면책조항 없앤다,더팩트,더팩트,"Thu, 06 Aug 2026 03:00:02 GMT",통신3사 불공정 약관 시정…개인정보 유출 면책조항 없앤다 더팩트,https://news.google.com/rss/articles/CBMiWkFVX3lxTE02UXFRZWRDb3dEWUZoaHNPNzdycWVGTmJLbDZJUTMyMGUxZWMzTkhCcW04UU82QmFXbFhFLW82Q0FleW5fekgtYzJmVV9UZjExbnpsNVg1TTJjQdIBVEFVX3lxTE5MeWk3Y3ZzeTE0T0tHdjUtUV9LQmV5RWtwb1R3TU9BOHJVUU5RODRZQ2I5T1NRSVp6aEZEMDFXZnNlX0NqTGczT21paUxmRmlKTE11NQ?oc=5,google_rss_공정거래위원회 해킹 when:2d,16.0,-13.0,"phishing_security,privacy_security_reliability",security_privacy_leak,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,naver_telco_strategy_or_infra,Y,telco,16.0,"privacy_security_reliability,policy_legislation",government:tech_security_policy,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,,
