id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
511,정부/국회,정부_국회,과학기술정보통신부,"AI 인프라 플랫폼 텐, 과기부 '글로벌 ICT 미래 유니콘' 선정",ai 인프라 플랫폼 텐 과기부 글로벌 ict 미래 유니콘 선정,AI타임스,AI타임스,"Wed, 17 Jun 2026 00:10:00 GMT","AI 인프라 플랫폼 텐, 과기부 '글로벌 ICT 미래 유니콘' 선정 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE5KTy0waXJxSVdaSW5pV21Rc0p5VnpsQm9ZY3QyWTgybzFwR25TdEFpNG84b1NqcFlVR01QUEN6NnZXbjJUN3JRaEZfN0x2Z2ZCR2Q2ZmdEcWFlZzk4c0s5aTVuZF9GTDBGVFE?oc=5,google_rss_과학기술정보통신부 AI when:2d,-8.9,-31.5,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,과기정통부,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,ai_infra_company,-8.9,"market_power_platform,ai_infrastructure_security",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
555,정부/국회,정부_국회,과학기술정보통신부,"AI 인프라 플랫폼 기업 텐, 글로벌 ICT 미래 유니콘 기업 선정",ai 인프라 플랫폼 기업 텐 글로벌 ict 미래 유니콘 기업 선정,네이트,네이트,"Wed, 17 Jun 2026 02:10:00 GMT","AI 인프라 플랫폼 기업 텐, 글로벌 ICT 미래 유니콘 기업 선정 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBPQ0RvWFhBVWRtOGZ3MXhqeVp1RkJDc1dmd3FzSWZIeWh5eUFka0E0ckZKSVdDRktuNFhsS2FDQ1daNDg5RlhfMmZ5UjJ0LWNJMERV?oc=5,google_rss_과학기술정보통신부 AI when:2d,-11.4,-34.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,global_incident:platform_regulation:platform_sector:platform_regulation,general,,"generic_platform_without_digital_business_context:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,ai_infra_company,-11.4,"market_power_platform,ai_infrastructure_security",government:regulatory_enforcement,global_incident:platform_regulation:platform_sector:platform_regulation:general,global_incident:platform_regulation:platform_sector:platform_regulation,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
1642,정부/국회,정부_국회,플랫폼 규제,"구글 클라우드, 서울 리전에 ‘구글 보안 운영 플랫폼’ 공식 출시… 국내 기업의 데이터 주권 강화",구글 클라우드 서울 리전에 구글 보안 운영 플랫폼 공식 출시 국내 기업의 데이터 주권 강화,투데이안,투데이안,"Wed, 17 Jun 2026 04:39:00 GMT","구글 클라우드, 서울 리전에 ‘구글 보안 운영 플랫폼’ 공식 출시… 국내 기업의 데이터 주권 강화 투데이안",https://news.google.com/rss/articles/CBMiXkFVX3lxTFA4bWdRVjNzX2xpbEdndng2U1BVV2JFNXEtVUdJZlBiZjhTZHdvMU9qaDBwVUN5cXVqV3lwakhpRGtNbXoxTTlqcDdtZlMzUHUxQjhWMXJxZWpEUFEzYkE?oc=5,google_rss_플랫폼 규제 when:2d,-12.5,-24.5,"market_power_platform,phishing_security,privacy_security_reliability",security_general,구글,v43_not_government_policy,Y,,,,,platform_operator_obligation,24.0,published_today,direct_risk,global_incident:platform_regulation:google:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,-12.5,"privacy_security_reliability,policy_legislation,market_power_platform",government:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:general,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,,weak_gov_basis:no_public_actor_action_domain,
793,정부/국회,정부_국회,공정거래위원회,"쿠팡 때린 과징금 6200억은 서막일 뿐, 아직 줄줄이 남았다",쿠팡 때린 과징금 6200억은 서막일 뿐 아직 줄줄이 남았다,비즈한국,비즈한국,"Tue, 16 Jun 2026 00:24:05 GMT","쿠팡 때린 과징금 6200억은 서막일 뿐, 아직 줄줄이 남았다 비즈한국",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBEVUxBLVpYMk9Wb05oZ2FNc3JIYlhkeDNZTFhmTGNST0VyLUloU3c5bFp3UlFKRDV0anVZS3lrZ0pMcmprd01lNi1XZkN0cGNrTDJ6elpB?oc=5,google_rss_공정거래위원회 규제 when:2d,-20.4,-16.0,"antitrust_platform,legal_regulatory_enforcement",antitrust_general,쿠팡,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:coupang_designation_disclosure,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,-20.4,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:platform_regulation:coupang:coupang_designation_disclosure:sanction_penalty,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,weak_gov_basis:no_public_actor_action_domain,
967,정부/국회,정부_국회,금융위원회,"금융당국, 연체채권 매각 관행 손본다…원채권 금융사 책임 강화",금융당국 연체채권 매각 관행 손본다 원채권 금융사 책임 강화,네이트,네이트,"Wed, 17 Jun 2026 03:07:00 GMT","금융당국, 연체채권 매각 관행 손본다…원채권 금융사 책임 강화 네이트",https://news.google.com/rss/articles/CBMieEFVX3lxTFBJNTgySWxYRnI2SmtlcExwcVlod2lwZFRvR3ZESGlMN09QQVpSV3ZPQ2plRnFNV3RobWNhU09NMFZ0OHpLV2hBOEhwTjdBUU54amEwZzhyWGxVSUxqLXhkNDRzOUNOWmxpYll0NnQ5RFNxa2N0dVBtbw?oc=5,"google_rss_""금융위원회"" when:2d",-21.0,-23.0,strategy_mna_governance,strategy_mna_governance,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-21.0,"policy_legislation,strategy_mna_governance",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융당국 연체채권 매각 관행 손본다 원채권 금융사 책임 강화,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융당국 연체채권 매각 관행 손본다 원채권 금융사 책임 강화,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
903,정부/국회,정부_국회,금융위원회,"연체채권 팔아도 고객보호 책임 … 금융당국, 반복 매각 관행 '제동'",연체채권 팔아도 고객보호 책임 금융당국 반복 매각 관행 제동,뉴데일리,뉴데일리,"Wed, 17 Jun 2026 02:48:59 GMT","연체채권 팔아도 고객보호 책임 … 금융당국, 반복 매각 관행 '제동' 뉴데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxNdGdFelEyUkdEc1VfcWVyWTRxcTRQNUhGOGZIY3VLYXNHU1l0N3N0THA4ZU9LdVN1LWt4M2ZLYjJaRnVTMWpyOWZJZW95ZDEtUGJnZjRpOHFhbl8td052UVBJZHBaR2thZWlGUXZVaHlfVi0zNkZ2T3ZHamNqa3FoR9IBgAFBVV95cUxNdGdFelEyUkdEc1VfcWVyWTRxcTRQNUhGOGZIY3VLYXNHU1l0N3N0THA4ZU9LdVN1LWt4M2ZLYjJaRnVTMWpyOWZJZW95ZDEtUGJnZjRpOHFhbl8td052UVBJZHBaR2thZWlGUXZVaHlfVi0zNkZ2T3ZHamNqa3FoRw?oc=5,google_rss_금융위원회 when:2d,-21.0,-23.0,strategy_mna_governance,strategy_mna_governance,,v43_not_government_policy,,,,,,general,24.0,published_today,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-21.0,"policy_legislation,strategy_mna_governance",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:연체채권 팔아도 고객보호 책임 금융당국 반복 매각 관행 제동,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:연체채권 팔아도 고객보호 책임 금융당국 반복 매각 관행 제동,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
469,정부/국회,정부_국회,과학기술정보통신부,"AI 인프라 기업 텐(TEN), 글로벌 ICT 미래 유니콘 선정…미국·싱가포르 시장 정조준",ai 인프라 기업 텐 ten 글로벌 ict 미래 유니콘 선정 미국 싱가포르 시장 정조준,네이트,네이트,"Wed, 17 Jun 2026 02:34:00 GMT","AI 인프라 기업 텐(TEN), 글로벌 ICT 미래 유니콘 선정…미국·싱가포르 시장 정조준 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9hU0h1dXlUSnpQaHd0SlNsUnZVeGpxdG00Umw2Z05CT25HY085ZXFLUzd6cEFBVzFBdXhCNXNIQWNyQzFKNWdxOUllRmhUWFBhTzlN?oc=5,google_rss_과학기술정보통신부 when:2d,-21.4,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,24.0,published_today,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,ai_infra_company,-21.4,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
992,정부/국회,정부_국회,금융위원회,"불법사금융 `SNS 신상박제`, 동의했어도 전면 무효…금융당국, AI로 발본색원",불법사금융 sns 신상박제 동의했어도 전면 무효 금융당국 ai로 발본색원,매일신문,매일신문,"Tue, 16 Jun 2026 01:32:41 GMT","불법사금융 `SNS 신상박제`, 동의했어도 전면 무효…금융당국, AI로 발본색원 매일신문",https://news.google.com/rss/articles/CBMiYkFVX3lxTE40dkNZd29qczlwMS01OHdmMWZsdFRTMVpzTXh6YTVHZ3BURm44bFcyMlBpNzgwcVM1Zjl4Z0Z0X0pTenNLTVFzQ3Rab0FLTVdjVjRlQjh0bzJkUUJRT3JjWF9R?oc=5,"google_rss_""금융위원회"" when:2d",-42.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,Y,,,,,platform_operator_obligation,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,social_media_platform,-42.0,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:불법사금융 sns 신상박제 동의했어도 전면 무효 금융당국 ai로 발본색원,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:불법사금융 sns 신상박제 동의했어도 전면 무효 금융당국 ai로 발본색원,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
1635,정부/국회,정부_국회,플랫폼 규제,"영국, 16세 미만 SNS 금지 추진 [ESG 뉴스 5]",영국 16세 미만 sns 금지 추진 esg 뉴스 5,한경매거진&북,한경매거진&북,"Wed, 17 Jun 2026 00:36:52 GMT","영국, 16세 미만 SNS 금지 추진 [ESG 뉴스 5] 한경매거진&북",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5yVEhaWG5oUThpWVFJOVVRckhiXzRzVjJIV2g2d2dYeklicWY1Vng4V3RHOVBpMl9VWGJQUVJGWFRxUDlITWxDSl9xRTlxSmRXRFcyQjBLMTd3NVVBcFZsRVRQQ3ZlZ2M?oc=5,google_rss_플랫폼 규제 when:2d,-50.0,-34.0,"deepfake_youth,platform_obligation",deepfake_youth,,v43_not_government_policy,Y,,,,,platform_operator_obligation,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,social_media_platform,-50.0,"policy_legislation,market_power_platform,platform_obligation",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:영국 16세 미만 sns 금지 추진 esg 뉴스 5,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:영국 16세 미만 sns 금지 추진 esg 뉴스 5,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,foreign_policy_should_be_competitor
1861,정부/국회,정부_국회,딥페이크,"日 ""선거철 SNS 가짜뉴스 금지""…내년 지방선거부터 적용 전망",선거철 sns 가짜뉴스 금지 내년 지방선거부터 적용 전망,연합뉴스,연합뉴스,"Wed, 17 Jun 2026 02:09:01 GMT","日 ""선거철 SNS 가짜뉴스 금지""…내년 지방선거부터 적용 전망 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5pR2ZuazllbHJoakw5c0oydFRwV3B1SERSRTVEampjSDVjVWRlNGdlbUplY0FNeHNsams3OGFFOHhuRHVtS2RUV1VqbVNuRHNiZEZPcnJfRndZMEXSAWBBVV95cUxNNWc3SlhpNlBXYncxMEpWaW5GUmswNU9IOTcwU3RwanRNbHBvaUhfbnVJMXBWRGNaUzdRYmxyeFVWaVNXNHQ5b1puS1pUeWhtNFltdTJGNkdTZ3Q0OGpza0o?oc=5,google_rss_딥페이크 when:2d,-67.0,32.0,"deepfake_youth,platform_obligation",deepfake_youth,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,12.0,published_today+analysis_without_direct_event,analysis_feature,global_incident:platform_regulation:platform_sector:platform_operator_obligation,action_started,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,competitor_actor_action_pass,Y,social_media_platform,-67.0,"privacy_security_reliability,ai_infrastructure_security,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:platform_sector:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:platform_sector:platform_operator_obligation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
