id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
2945,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"중국, 美와의 AI 인프라 주도권 경쟁에 '맞불'",중국 와의 ai 인프라 주도권 경쟁에 맞불,초이스경제,초이스경제,"Mon, 13 Jul 2026 04:15:59 GMT","중국, 美와의 AI 인프라 주도권 경쟁에 '맞불' 초이스경제",https://news.google.com/rss/articles/CBMic0FVX3lxTE9lLVk0TGZDbTl0MW1mWEZLNDd2TmdXc21Ja0VNaWlhbm12cjh6RWloU1lLMm9pLXpjX2RJMm1FUnlUdTVTb2tPYk9wRUxpcHdjQUJoNXdCakVsSVI4V041UmlTTWcyTkdzem5WbFRlOGU2MDjSAXNBVV95cUxPZS1ZNExmQ205dDFtZlhGSzQ3dk5nV3NtSWtFTWlpYW5tdnI4ekVpaFNZSzJvaS16Y19kSTJtRVJ5VHU1U29rT2JPcEVMaXB3Y0FCaDV3QmpFbElSOFdONVJpU01nMk5Hc3puVmxUZThlNjA4?oc=5,google_rss_중국 AI when:2d,-0.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,overseas_platform_ai_rule_pass,Y,ai_infra_company,-0.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,국가 AI 인프라/AIDC/GPU 정책,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,국가 AI 인프라/AIDC/GPU 정책,government_ai_core_policy,,,
1503,정부/국회,정부_국회,플랫폼 규제,"EU, 아동 SNS 이용 통합 규제 추진…13세 미만 접근 제한 검토",eu 아동 sns 이용 통합 규제 추진 13세 미만 접근 제한 검토,ESG비즈니스리뷰,ESG비즈니스리뷰,"Mon, 13 Jul 2026 13:13:09 GMT","EU, 아동 SNS 이용 통합 규제 추진…13세 미만 접근 제한 검토 ESG비즈니스리뷰",https://news.google.com/rss/articles/CBMic0FVX3lxTE1YTFpSX0ZZcHVoekpZUE5zVUJQRFVIQVlFc1ctUWhFVmhYRjB5OTdRSnMwak5BeUFkUHZIMjZEbXFxcFh6YjlDR1ZhWlhPcFU5OHVnN3lkSUIxUlM1N3Q1Q25NYVFmSjhnTXd2UUZwSmMxc1E?oc=5,google_rss_플랫폼 규제 when:2d,-2.0,18.0,"platform_obligation,policy_legislation",platform_obligation,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,consultation,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,social_media_platform,-2.0,"policy_legislation,market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:announcement,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,government_general_policy,weak_gov_basis:foreign_public_policy,,foreign_policy_should_be_competitor
1505,정부/국회,정부_국회,플랫폼 규제,"EU, 청소년 소셜미디어 연령 제한 검토…단계별 이용 규제 부상",eu 청소년 소셜미디어 연령 제한 검토 단계별 이용 규제 부상,디지털투데이,디지털투데이,"Mon, 13 Jul 2026 12:19:00 GMT","EU, 청소년 소셜미디어 연령 제한 검토…단계별 이용 규제 부상 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9nRDZQT2hsd1I4QXJ0R1o0OXJyTVVNZlhiSzAwcm9pX3puakRsLTdfa1JBQThNTTRxZ0xmd3loU1pGSkdKcnRPLWdJWkFGUGpxNWRwdHJCOXpaU1hOVXltTUI4aWRYM3l5WVoyaDlac2pPT2s?oc=5,google_rss_플랫폼 규제 when:2d,-2.0,18.0,"deepfake_youth,policy_legislation",deepfake_youth,,v43_not_government_policy,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,consultation,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,social_media_platform,-2.0,"policy_legislation,market_power_platform,platform_obligation",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:announcement,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,government_general_policy,weak_gov_basis:foreign_public_policy,,foreign_policy_should_be_competitor
593,정부/국회,정부_국회,공정거래위원회,LGU+ 패소한 ‘5G 과장광고’ 소송…KT·SKT도 결론 임박,lgu+ 패소한 5g 과장광고 소송 kt skt도 결론 임박,뉴스임팩트,뉴스임팩트,"Mon, 13 Jul 2026 06:53:32 GMT",LGU+ 패소한 ‘5G 과장광고’ 소송…KT·SKT도 결론 임박 뉴스임팩트,https://news.google.com/rss/articles/CBMickFVX3lxTE5SbzhxaEdNMTliRVd3dUFnSFlVZnZSbzJzQUlQR0J4NVE4S2RkVzFFSjlua3hiUVRWN0NSZFZZZkxnRFNxWWM3QTh0QThUMVAxU3pIVGxyaUttYzBtNGtlYnZBaENSUXFfWHp0UjRUaThJUQ?oc=5,google_rss_공정거래위원회 when:2d,-4.0,-30.0,search_ads,,"KT,LGU+,SKT",v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,-4.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:lgu+ 패소한 5g 과장광고 소송 kt skt도 결론 임박,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_finance_commerce:lgu+ 패소한 5g 과장광고 소송 kt skt도 결론 임박,comp_domestic_finance_commerce,weak_gov_basis:no_public_actor_action_domain,,
652,정부/국회,정부_국회,공정거래위원회,LG유플러스 과장광고 패소 후폭풍…통신사 홍보 공식 흔들리나 [이슈 더보기],lg유플러스 과장광고 패소 후폭풍 통신사 홍보 공식 흔들리나 이슈 더보기,뉴스저널리즘,뉴스저널리즘,"Mon, 13 Jul 2026 21:20:00 GMT",LG유플러스 과장광고 패소 후폭풍…통신사 홍보 공식 흔들리나 [이슈 더보기] 뉴스저널리즘,https://news.google.com/rss/articles/CBMia0FVX3lxTE5Tb2ZVaTVVWFk3RlFNNk00VUtVYlJrWklYVlgydmg2WTNZRmJ4aWNjU0hHdWs3MHF6WHpBMFJDQThzaUZHaHdKNG1sV3UxQ2V0djNDUXRtc3FVdjBub3dOV1l0bFdtYjNzSW1J?oc=5,google_rss_공정거래위원회 과징금 when:2d,-5.0,-38.0,"search_ads,service_reform_backlash",service_reform_backlash,LGU+,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:leadership_service:lguplus:service_reform_backlash,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,-5.0,"service_reform_backlash,policy_legislation",government:general,global_incident:leadership_service:lguplus:service_reform_backlash:general,global_incident:leadership_service:lguplus:service_reform_backlash,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,global_incident:leadership_service:lguplus:service_reform_backlash,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:leadership_service:lguplus:service_reform_backlash,comp_domestic_finance_commerce,weak_gov_basis:no_public_actor_action_domain,,
2968,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"AI 돈줄은 빅테크, 버는 건 반도체…BofA ""세대적 현금흐름 대이동""",ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,뉴스1,뉴스1,"Mon, 13 Jul 2026 01:16:16 GMT","AI 돈줄은 빅테크, 버는 건 반도체…BofA ""세대적 현금흐름 대이동"" 뉴스1",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9pUnNRVDJEUmwxcTJZTGVTa09RNjdDd2RwVHpab1otSnlmVFhmbVQ1ODRwY1lxbHRPWjA5SmF2emdoeUJ1WkxZdlVXSGxCVzNqSVQxTkxOT01WQkhzU2c?oc=5,google_rss_중국 AI when:2d,-15.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,overseas_platform_ai_rule_pass,Y,ai_infra_company,-15.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,government_ai_core_policy,,,
2996,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"[이슈] AI 돈줄은 빅테크, 버는 건 반도체…BofA ""세대적 현금흐름 대이동""",이슈 ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,인벤,인벤,"Mon, 13 Jul 2026 04:14:54 GMT","[이슈] AI 돈줄은 빅테크, 버는 건 반도체…BofA ""세대적 현금흐름 대이동"" 인벤",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1lT1NIQnlnMlMwNGNjeHVOc19SUWxsekpkY29wSFdWYXFGY0YybzJnbVNZVEJVNEJJTjBmck93T1NRU01vQWlpWXZCQmhPcFdGNUdKRHYxUzdzcjFDLWs4?oc=5,"google_rss_""중국 AI"" when:2d",-16.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,overseas_platform_ai_rule_pass,Y,ai_infra_company,-16.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:이슈 ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:이슈 ai 돈줄은 빅테크 버는 건 반도체 bofa 세대적 현금흐름 대이동,government_ai_core_policy,,,
577,정부/국회,정부_국회,공정거래위원회,공정위·국회·법원까지… 배달앱 규제 전방위 확산에 경영 불확실성 커진다,공정위 국회 법원까지 배달앱 규제 전방위 확산에 경영 불확실성 커진다,Chosunbiz,Chosunbiz,"Mon, 13 Jul 2026 21:00:00 GMT",공정위·국회·법원까지… 배달앱 규제 전방위 확산에 경영 불확실성 커진다 Chosunbiz,https://news.google.com/rss/articles/CBMihgFBVV95cUxOVWthUHpIY00zVUl0YmhJOUJXNVNRT1JvSXZzSlZQb3RyY01SQTVGNF9TbzNySmdNVWlDV05vUVc3WDZoMXZfclZSVnpHa29jenVmZUttMFlfSFJ5UWU1VEhyV04tVThjZFdaNklWbzk1MmZHQmdBT1g5bUJBTUJHUUcyMm9SZw?oc=5,google_rss_공정거래위원회 when:2d,-20.5,-25.5,"antitrust_platform,policy_legislation",antitrust_delivery_mfn,공정위,v43_not_government_policy,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-20.5,policy_legislation,government:policy_legislation,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy:general,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:delivery_app_fee_policy,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
3002,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,AI발 칩플레이션에 소비 위축 우려,ai발 칩플레이션에 소비 위축 우려,edaily.co.kr,이데일리,"Mon, 13 Jul 2026 00:26:30 GMT",AI발 칩플레이션에 소비 위축 우려 edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxPN3N6UDZXS3dvYlJPXzYtNHBkOXpqR2sxNjF6Z0U2NFBuMmY5d1NvbFlsZTJ3cWl5UXRGeTd1bTY4Q0I0b3R0eEdpZ0M1V05VcWVOTDdzY2ZvNm0xRFFQOXNYUVpHU2RkV2hPZUJlVnBVN2FzdkJZV3hpRnRmRDJFZA?oc=5,google_rss_일본 빅테크 when:2d,-21.5,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,overseas_platform_ai_rule_pass,Y,ai_infra_company,-21.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai발 칩플레이션에 소비 위축 우려,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:ai발 칩플레이션에 소비 위축 우려,government_ai_core_policy,,,
1524,정부/국회,정부_국회,플랫폼 규제,블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,CoinDesk,CoinDesk,"Sun, 12 Jul 2026 21:45:00 GMT",블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다 CoinDesk,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNckh0d3lsd2NsQ3g1VC1COG90dzRkX2FWWUV6akdEVWhaaFZlSFZrTFVNR2FhdVhDMGlfQ2xsZm1IM2otMTdYaXh4M0hmSEx5UGg5blljVlNHSnJybDYtX1BCem4tOHk5ZF9xZ3c0V0otTWF4MVNic29uMUVZNXdrc1FhdjhCakxoaWJRM3YtX2RkWHlfT1g4S01kNjVHYnRRVVYzOURIRXVDcHI4bERPY1poUjRSQmFhUVVLUnpQaG4wUVFfVnEyR2ZsNXQ3WEpCOXZrLTBzM2taaTdOcW9v?oc=5,google_rss_플랫폼 규제 when:2d,-36.0,-34.0,"digital_asset_stablecoin,policy_legislation",digital_asset_stablecoin,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,unknown,-36.0,"policy_legislation,market_power_platform,digital_asset_stablecoin",government:digital_asset,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:블록체인 주식 소유권 분쟁이 워싱턴 규제 당국으로 향하고 있다,government_general_policy,weak_gov_basis:no_public_actor_action_domain,,
1012,정부/국회,정부_국회,금융감독원,[기자수첩] ‘소 잃고 외양간도 못 고치는’ 금융당국의 무책임,기자수첩 소 잃고 외양간도 못 고치는 금융당국의 무책임,라이센스뉴스,라이센스뉴스,"Tue, 14 Jul 2026 00:05:06 GMT",[기자수첩] ‘소 잃고 외양간도 못 고치는’ 금융당국의 무책임 라이센스뉴스,https://news.google.com/rss/articles/CBMia0FVX3lxTE94SG5JWkl5SlNDZUlNa3FiWDF3Qk9kN2FZNUMtR01vNG9FdC1DWndiSmxCOVZBOHpGTHpFTE54eDRNWVFEbkdlRFdZbUFIeVRKOHBGODZLRmlEZm1uc0JMVEtXcEVLMklXT2JV?oc=5,google_rss_금융감독원 when:2d,-49.0,-48.0,,,,v43_not_government_policy,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,unknown,-49.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:기자수첩 소 잃고 외양간도 못 고치는 금융당국의 무책임,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local_low_confidence,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:기자수첩 소 잃고 외양간도 못 고치는 금융당국의 무책임,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,
